TargetAmount,OrderDate,ActualAmount,ProductCategory,Country
434.75,7/4/2015,0,Accessories,Canada
2635.75,7/4/2015,47.93,Accessories,United States
601.75,7/5/2015,49.99,Bikes,Canada
638,7/5/2015,12.27,Bikes,United Kingdom
2393,7/5/2015,43.97,Bikes,United States
778.25,7/5/2015,23.78,Bikes,France
663,7/5/2015,4.99,Bikes,Germany
797.25,7/5/2015,77.94,Bikes,Australia
12869.25,7/5/2015,281.41,Components,United States
1342.75,7/5/2015,39.46,Components,France
443,7/5/2015,124.97,Clothing,Canada
325.25,7/5/2015,35,Clothing,United Kingdom
2278.75,7/5/2015,32.27,Clothing,United States
286,7/5/2015,0,Clothing,France
794.75,7/5/2015,34.99,Clothing,Germany
587,7/5/2015,3.99,Clothing,Australia
434.75,7/5/2015,2.29,Accessories,Canada
827,7/5/2015,35,Accessories,United Kingdom
2635.75,7/5/2015,4.99,Accessories,United States
548.5,7/5/2015,28.99,Accessories,France
649.25,7/5/2015,21.98,Accessories,Germany
666.75,7/5/2015,4.99,Accessories,Australia
721,7/6/2015,29.99,Bikes,France
2739.75,7/6/2015,147.97,Bikes,United States
501.25,7/6/2015,3.99,Bikes,Germany
276.75,7/6/2015,234.97,Bikes,Australia
377.5,7/6/2015,0,Bikes,United Kingdom
668.75,7/6/2015,43.97,Bikes,Canada
745,7/6/2015,2.29,Clothing,France
2918,7/6/2015,133.96,Clothing,United States
539.5,7/6/2015,2.29,Clothing,Germany
735,7/6/2015,0,Clothing,Australia
688,7/6/2015,0,Clothing,United Kingdom
632.5,7/6/2015,228.94,Clothing,Canada
486,7/6/2015,0,Accessories,France
2882.75,7/6/2015,0,Accessories,United States
447.25,7/6/2015,39.98,Accessories,Germany
100,7/6/2015,0,Accessories,Australia
0,7/6/2015,0,Accessories,United Kingdom
512.75,7/6/2015,59.98,Accessories,Canada
668.75,7/7/2015,54.25,Bikes,Canada
721,7/7/2015,7.28,Bikes,France
2739.75,7/7/2015,44.46,Bikes,United States
501.25,7/7/2015,8.99,Bikes,Germany
276.75,7/7/2015,96.1,Bikes,Australia
377.5,7/7/2015,27.28,Bikes,United Kingdom
2826,7/7/2015,360.95,Components,United States
632.5,7/7/2015,24.99,Clothing,Canada
745,7/7/2015,13.98,Clothing,France
2918,7/7/2015,21.98,Clothing,United States
539.5,7/7/2015,64.97,Clothing,Germany
735,7/7/2015,78.98,Clothing,Australia
688,7/7/2015,0,Clothing,United Kingdom
512.75,7/7/2015,34.99,Accessories,Canada
486,7/7/2015,0,Accessories,France
2882.75,7/7/2015,58.98,Accessories,United States
447.25,7/7/2015,0,Accessories,Germany
100,7/7/2015,2.29,Accessories,Australia
0,7/7/2015,0,Accessories,United Kingdom
276.75,7/8/2015,33.98,Bikes,Australia
377.5,7/8/2015,67.49,Bikes,United Kingdom
2739.75,7/8/2015,121.71,Bikes,United States
501.25,7/8/2015,0,Bikes,Germany
721,7/8/2015,122.57,Bikes,France
668.75,7/8/2015,112.56,Bikes,Canada
2331.75,7/8/2015,12.98,Components,Germany
735,7/8/2015,34.99,Clothing,Australia
688,7/8/2015,71.57,Clothing,United Kingdom
2918,7/8/2015,156.25,Clothing,United States
539.5,7/8/2015,0,Clothing,Germany
745,7/8/2015,3.99,Clothing,France
632.5,7/8/2015,122.55,Clothing,Canada
100,7/8/2015,24.99,Accessories,Australia
0,7/8/2015,0,Accessories,United Kingdom
2882.75,7/8/2015,101.23,Accessories,United States
447.25,7/8/2015,0,Accessories,Germany
486,7/8/2015,0,Accessories,France
512.75,7/8/2015,38.47,Accessories,Canada
501.25,7/9/2015,4.99,Bikes,Germany
668.75,7/9/2015,37.59,Bikes,Canada
721,7/9/2015,69.98,Bikes,France
276.75,7/9/2015,7.28,Bikes,Australia
377.5,7/9/2015,0,Bikes,United Kingdom
2739.75,7/9/2015,59.95,Bikes,United States
539.5,7/9/2015,0,Clothing,Germany
632.5,7/9/2015,24.49,Clothing,Canada
745,7/9/2015,24.49,Clothing,France
735,7/9/2015,33.98,Clothing,Australia
688,7/9/2015,7.95,Clothing,United Kingdom
2918,7/9/2015,42.97,Clothing,United States
447.25,7/9/2015,34.99,Accessories,Germany
512.75,7/9/2015,0,Accessories,Canada
486,7/9/2015,35,Accessories,France
100,7/9/2015,9.99,Accessories,Australia
0,7/9/2015,0,Accessories,United Kingdom
2882.75,7/9/2015,0,Accessories,United States
276.75,7/10/2015,34.99,Bikes,Australia
2739.75,7/10/2015,18.55,Bikes,United States
501.25,7/10/2015,2.29,Bikes,Germany
721,7/10/2015,4.99,Bikes,France
377.5,7/10/2015,24.49,Bikes,United Kingdom
668.75,7/10/2015,59.48,Bikes,Canada
2677.25,7/10/2015,97.96,Components,France
735,7/10/2015,3.99,Clothing,Australia
2918,7/10/2015,2.29,Clothing,United States
539.5,7/10/2015,0,Clothing,Germany
745,7/10/2015,2.29,Clothing,France
688,7/10/2015,61.97,Clothing,United Kingdom
632.5,7/10/2015,13.98,Clothing,Canada
100,7/10/2015,8.99,Accessories,Australia
2882.75,7/10/2015,37.27,Accessories,United States
447.25,7/10/2015,0,Accessories,Germany
486,7/10/2015,0,Accessories,France
0,7/10/2015,0,Accessories,United Kingdom
512.75,7/10/2015,39.88,Accessories,Canada
624.5,7/11/2015,0,Bikes,France
492,7/11/2015,49.99,Bikes,United Kingdom
2717,7/11/2015,122.29,Bikes,United States
721.25,7/11/2015,37.28,Bikes,Germany
720.25,7/11/2015,24.99,Bikes,Australia
276.5,7/11/2015,102.57,Bikes,Canada
271.75,7/11/2015,2.29,Clothing,France
539.75,7/11/2015,34.99,Clothing,United Kingdom
2957.75,7/11/2015,32.6,Clothing,United States
730.75,7/11/2015,39.99,Clothing,Germany
464.75,7/11/2015,4.99,Clothing,Australia
299.75,7/11/2015,74.94,Clothing,Canada
776,7/11/2015,104.98,Accessories,France
220,7/11/2015,29.99,Accessories,United Kingdom
2754,7/11/2015,39.98,Accessories,United States
517,7/11/2015,0,Accessories,Germany
392,7/11/2015,32.98,Accessories,Australia
595.75,7/11/2015,24.99,Accessories,Canada
276.5,7/12/2015,2.29,Bikes,Canada
2717,7/12/2015,103.45,Bikes,United States
492,7/12/2015,82.59,Bikes,United Kingdom
624.5,7/12/2015,39.98,Bikes,France
721.25,7/12/2015,39.98,Bikes,Germany
720.25,7/12/2015,58.98,Bikes,Australia
1396.25,7/12/2015,162.99,Components,United Kingdom
1320.5,7/12/2015,29.99,Components,France
299.75,7/12/2015,0,Clothing,Canada
2957.75,7/12/2015,144.97,Clothing,United States
539.75,7/12/2015,13.98,Clothing,United Kingdom
271.75,7/12/2015,0,Clothing,France
730.75,7/12/2015,0,Clothing,Germany
464.75,7/12/2015,0,Clothing,Australia
595.75,7/12/2015,58.97,Accessories,Canada
2754,7/12/2015,8.98,Accessories,United States
220,7/12/2015,0,Accessories,United Kingdom
776,7/12/2015,0,Accessories,France
517,7/12/2015,0,Accessories,Germany
392,7/12/2015,0,Accessories,Australia
2717,7/13/2015,56.97,Bikes,United States
624.5,7/13/2015,34.99,Bikes,France
721.25,7/13/2015,0,Bikes,Germany
720.25,7/13/2015,21.98,Bikes,Australia
492,7/13/2015,0,Bikes,United Kingdom
276.5,7/13/2015,37.59,Bikes,Canada
2396.25,7/13/2015,49.99,Components,United Kingdom
612.75,7/13/2015,66.26,Components,Canada
2957.75,7/13/2015,4.99,Clothing,United States
271.75,7/13/2015,49.99,Clothing,France
730.75,7/13/2015,24.49,Clothing,Germany
464.75,7/13/2015,0,Clothing,Australia
539.75,7/13/2015,8.99,Clothing,United Kingdom
299.75,7/13/2015,0,Clothing,Canada
2754,7/13/2015,0,Accessories,United States
776,7/13/2015,21.49,Accessories,France
517,7/13/2015,24.99,Accessories,Germany
392,7/13/2015,2.29,Accessories,Australia
220,7/13/2015,0,Accessories,United Kingdom
595.75,7/13/2015,0,Accessories,Canada
276.5,7/14/2015,0,Bikes,Canada
624.5,7/14/2015,0,Bikes,France
720.25,7/14/2015,34.06,Bikes,Australia
492,7/14/2015,0,Bikes,United Kingdom
2717,7/14/2015,119.95,Bikes,United States
721.25,7/14/2015,0,Bikes,Germany
1408.25,7/14/2015,462.92,Components,Australia
299.75,7/14/2015,61.58,Clothing,Canada
271.75,7/14/2015,34.99,Clothing,France
464.75,7/14/2015,70.92,Clothing,Australia
539.75,7/14/2015,0,Clothing,United Kingdom
2957.75,7/14/2015,89.95,Clothing,United States
730.75,7/14/2015,0,Clothing,Germany
595.75,7/14/2015,4.99,Accessories,Canada
776,7/14/2015,0,Accessories,France
392,7/14/2015,9.99,Accessories,Australia
220,7/14/2015,21.49,Accessories,United Kingdom
2754,7/14/2015,163.99,Accessories,United States
517,7/14/2015,0,Accessories,Germany
720.25,7/15/2015,60.46,Bikes,Australia
2717,7/15/2015,69.99,Bikes,United States
492,7/15/2015,34.99,Bikes,United Kingdom
721.25,7/15/2015,4.99,Bikes,Germany
276.5,7/15/2015,0,Bikes,Canada
624.5,7/15/2015,0,Bikes,France
464.75,7/15/2015,12.98,Clothing,Australia
2957.75,7/15/2015,134.68,Clothing,United States
539.75,7/15/2015,7.98,Clothing,United Kingdom
730.75,7/15/2015,4.99,Clothing,Germany
299.75,7/15/2015,4.99,Clothing,Canada
271.75,7/15/2015,2.29,Clothing,France
392,7/15/2015,56.48,Accessories,Australia
2754,7/15/2015,172.41,Accessories,United States
220,7/15/2015,32.6,Accessories,United Kingdom
517,7/15/2015,4.99,Accessories,Germany
595.75,7/15/2015,0,Accessories,Canada
776,7/15/2015,0,Accessories,France
721.25,7/16/2015,75.48,Bikes,Germany
492,7/16/2015,0,Bikes,United Kingdom
276.5,7/16/2015,0,Bikes,Canada
624.5,7/16/2015,3.99,Bikes,France
720.25,7/16/2015,4.99,Bikes,Australia
2717,7/16/2015,122.44,Bikes,United States
320.5,7/16/2015,0,Components,France
1408.25,7/16/2015,162.96,Components,Australia
730.75,7/16/2015,0,Clothing,Germany
539.75,7/16/2015,28.99,Clothing,United Kingdom
299.75,7/16/2015,43.97,Clothing,Canada
271.75,7/16/2015,2.29,Clothing,France
464.75,7/16/2015,79.98,Clothing,Australia
2957.75,7/16/2015,129.43,Clothing,United States
517,7/16/2015,0,Accessories,Germany
220,7/16/2015,0,Accessories,United Kingdom
595.75,7/16/2015,7.28,Accessories,Canada
776,7/16/2015,0,Accessories,France
392,7/16/2015,0,Accessories,Australia
2754,7/16/2015,185.07,Accessories,United States
527.75,7/17/2015,0,Bikes,France
2695,7/17/2015,193.94,Bikes,United States
606.5,7/17/2015,98.45,Bikes,United Kingdom
406,7/17/2015,50.96,Bikes,Germany
629,7/17/2015,64.97,Bikes,Australia
419.25,7/17/2015,48.97,Bikes,Canada
12804.5,7/17/2015,408.37,Components,United States
797.5,7/17/2015,251.9,Components,United Kingdom
333.25,7/17/2015,0,Clothing,France
2462.75,7/17/2015,98.49,Clothing,United States
391.75,7/17/2015,3.99,Clothing,United Kingdom
387,7/17/2015,76.48,Clothing,Germany
729.5,7/17/2015,100.96,Clothing,Australia
501.75,7/17/2015,3.99,Clothing,Canada
531,7/17/2015,0,Accessories,France
3160,7/17/2015,89.98,Accessories,United States
0,7/17/2015,7.28,Accessories,United Kingdom
586.75,7/17/2015,0,Accessories,Germany
52.75,7/17/2015,63.98,Accessories,Australia
678.75,7/17/2015,0,Accessories,Canada
2695,7/18/2015,26.78,Bikes,United States
606.5,7/18/2015,0,Bikes,United Kingdom
527.75,7/18/2015,81.47,Bikes,France
629,7/18/2015,8.99,Bikes,Australia
406,7/18/2015,0,Bikes,Germany
419.25,7/18/2015,72.58,Bikes,Canada
1727.25,7/18/2015,219.11,Components,Canada
2462.75,7/18/2015,119.21,Clothing,United States
391.75,7/18/2015,2.29,Clothing,United Kingdom
333.25,7/18/2015,61.95,Clothing,France
729.5,7/18/2015,4.99,Clothing,Australia
387,7/18/2015,0,Clothing,Germany
501.75,7/18/2015,20.89,Clothing,Canada
3160,7/18/2015,35,Accessories,United States
0,7/18/2015,4.99,Accessories,United Kingdom
531,7/18/2015,74.48,Accessories,France
52.75,7/18/2015,24.99,Accessories,Australia
586.75,7/18/2015,0,Accessories,Germany
678.75,7/18/2015,57.28,Accessories,Canada
419.25,7/19/2015,2.29,Bikes,Canada
2695,7/19/2015,64.48,Bikes,United States
527.75,7/19/2015,34.99,Bikes,France
406,7/19/2015,54.98,Bikes,Germany
606.5,7/19/2015,28.99,Bikes,United Kingdom
629,7/19/2015,54.99,Bikes,Australia
501.75,7/19/2015,12.53,Clothing,Canada
2462.75,7/19/2015,177.21,Clothing,United States
333.25,7/19/2015,8.99,Clothing,France
387,7/19/2015,28.99,Clothing,Germany
391.75,7/19/2015,111.46,Clothing,United Kingdom
729.5,7/19/2015,8.98,Clothing,Australia
678.75,7/19/2015,21.98,Accessories,Canada
3160,7/19/2015,99.96,Accessories,United States
531,7/19/2015,74.98,Accessories,France
586.75,7/19/2015,53.99,Accessories,Germany
0,7/19/2015,34.99,Accessories,United Kingdom
52.75,7/19/2015,4.99,Accessories,Australia
629,7/20/2015,4.99,Bikes,Australia
2695,7/20/2015,59.2,Bikes,United States
606.5,7/20/2015,24.49,Bikes,United Kingdom
406,7/20/2015,24.99,Bikes,Germany
419.25,7/20/2015,86.35,Bikes,Canada
527.75,7/20/2015,24.99,Bikes,France
1727.25,7/20/2015,43.97,Components,Canada
729.5,7/20/2015,49.48,Clothing,Australia
2462.75,7/20/2015,94.97,Clothing,United States
391.75,7/20/2015,34.98,Clothing,United Kingdom
387,7/20/2015,49.99,Clothing,Germany
501.75,7/20/2015,12.28,Clothing,Canada
333.25,7/20/2015,39.98,Clothing,France
52.75,7/20/2015,53.99,Accessories,Australia
3160,7/20/2015,56.97,Accessories,United States
0,7/20/2015,0,Accessories,United Kingdom
586.75,7/20/2015,0,Accessories,Germany
678.75,7/20/2015,0,Accessories,Canada
531,7/20/2015,33.98,Accessories,France
527.75,7/21/2015,0,Bikes,France
419.25,7/21/2015,137.27,Bikes,Canada
629,7/21/2015,97.97,Bikes,Australia
2695,7/21/2015,150.15,Bikes,United States
606.5,7/21/2015,0,Bikes,United Kingdom
406,7/21/2015,0,Bikes,Germany
333.25,7/21/2015,0,Clothing,France
501.75,7/21/2015,0,Clothing,Canada
729.5,7/21/2015,11.28,Clothing,Australia
2462.75,7/21/2015,79.98,Clothing,United States
391.75,7/21/2015,49.99,Clothing,United Kingdom
387,7/21/2015,0,Clothing,Germany
531,7/21/2015,0,Accessories,France
678.75,7/21/2015,47.93,Accessories,Canada
52.75,7/21/2015,38.97,Accessories,Australia
3160,7/21/2015,3.99,Accessories,United States
0,7/21/2015,0,Accessories,United Kingdom
586.75,7/21/2015,0,Accessories,Germany
629,7/22/2015,0,Bikes,Australia
2695,7/22/2015,38.47,Bikes,United States
406,7/22/2015,21.49,Bikes,Germany
606.5,7/22/2015,0,Bikes,United Kingdom
419.25,7/22/2015,91.48,Bikes,Canada
527.75,7/22/2015,38.98,Bikes,France
1691.75,7/22/2015,139.93,Components,Germany
1797.5,7/22/2015,128.47,Components,United Kingdom
729.5,7/22/2015,4.99,Clothing,Australia
2462.75,7/22/2015,75.36,Clothing,United States
387,7/22/2015,187.46,Clothing,Germany
391.75,7/22/2015,9.99,Clothing,United Kingdom
501.75,7/22/2015,49.99,Clothing,Canada
333.25,7/22/2015,21.97,Clothing,France
52.75,7/22/2015,0,Accessories,Australia
3160,7/22/2015,207.45,Accessories,United States
586.75,7/22/2015,0,Accessories,Germany
0,7/22/2015,0,Accessories,United Kingdom
678.75,7/22/2015,112.26,Accessories,Canada
531,7/22/2015,0,Accessories,France
527.75,7/23/2015,0,Bikes,France
606.5,7/23/2015,8.99,Bikes,United Kingdom
406,7/23/2015,13.98,Bikes,Germany
629,7/23/2015,102.59,Bikes,Australia
419.25,7/23/2015,2.29,Bikes,Canada
2695,7/23/2015,13.98,Bikes,United States
333.25,7/23/2015,21.49,Clothing,France
391.75,7/23/2015,0,Clothing,United Kingdom
387,7/23/2015,24.99,Clothing,Germany
729.5,7/23/2015,46.26,Clothing,Australia
501.75,7/23/2015,4.99,Clothing,Canada
2462.75,7/23/2015,69.99,Clothing,United States
531,7/23/2015,3.99,Accessories,France
0,7/23/2015,0,Accessories,United Kingdom
586.75,7/23/2015,31.96,Accessories,Germany
52.75,7/23/2015,31.28,Accessories,Australia
678.75,7/23/2015,29.99,Accessories,Canada
3160,7/23/2015,51.95,Accessories,United States
419.25,7/24/2015,44.99,Bikes,Canada
2695,7/24/2015,124.97,Bikes,United States
527.75,7/24/2015,0,Bikes,France
606.5,7/24/2015,32.6,Bikes,United Kingdom
406,7/24/2015,0,Bikes,Germany
629,7/24/2015,144.45,Bikes,Australia
1797.5,7/24/2015,127.47,Components,United Kingdom
1691.75,7/24/2015,0,Components,Germany
501.75,7/24/2015,38.25,Clothing,Canada
2462.75,7/24/2015,165.4,Clothing,United States
333.25,7/24/2015,34.99,Clothing,France
391.75,7/24/2015,12.98,Clothing,United Kingdom
387,7/24/2015,4.99,Clothing,Germany
729.5,7/24/2015,75.97,Clothing,Australia
678.75,7/24/2015,4.99,Accessories,Canada
3160,7/24/2015,71.57,Accessories,United States
531,7/24/2015,51.48,Accessories,France
0,7/24/2015,0,Accessories,United Kingdom
586.75,7/24/2015,0,Accessories,Germany
52.75,7/24/2015,4.99,Accessories,Australia
1971.25,7/25/2015,153.48,Bikes,United States
470.5,7/25/2015,0,Bikes,France
779.25,7/25/2015,0,Bikes,Germany
346,7/25/2015,0,Bikes,United Kingdom
643.5,7/25/2015,110.97,Bikes,Australia
486.25,7/25/2015,78.98,Bikes,Canada
2566.75,7/25/2015,91.92,Clothing,United States
792.25,7/25/2015,4.99,Clothing,France
666.5,7/25/2015,0,Clothing,Germany
754.25,7/25/2015,0,Clothing,United Kingdom
342.5,7/25/2015,4.99,Clothing,Australia
691.25,7/25/2015,98.96,Clothing,Canada
2337,7/25/2015,29.99,Accessories,United States
468.5,7/25/2015,21.98,Accessories,France
384.5,7/25/2015,0,Accessories,Germany
1219.25,7/25/2015,0,Accessories,United Kingdom
652.25,7/25/2015,34.99,Accessories,Australia
756.75,7/25/2015,4.99,Accessories,Canada
486.25,7/26/2015,39.98,Bikes,Canada
470.5,7/26/2015,0,Bikes,France
1971.25,7/26/2015,317.53,Bikes,United States
779.25,7/26/2015,2.29,Bikes,Germany
346,7/26/2015,0,Bikes,United Kingdom
643.5,7/26/2015,25.97,Bikes,Australia
691.25,7/26/2015,4.99,Clothing,Canada
792.25,7/26/2015,21.98,Clothing,France
2566.75,7/26/2015,189.22,Clothing,United States
666.5,7/26/2015,50.47,Clothing,Germany
754.25,7/26/2015,0,Clothing,United Kingdom
342.5,7/26/2015,53.99,Clothing,Australia
756.75,7/26/2015,54.98,Accessories,Canada
468.5,7/26/2015,0,Accessories,France
2337,7/26/2015,33.98,Accessories,United States
384.5,7/26/2015,0,Accessories,Germany
1219.25,7/26/2015,26.97,Accessories,United Kingdom
652.25,7/26/2015,0,Accessories,Australia
643.5,7/27/2015,4.99,Bikes,Australia
1971.25,7/27/2015,28.77,Bikes,United States
346,7/27/2015,0,Bikes,United Kingdom
779.25,7/27/2015,0,Bikes,Germany
470.5,7/27/2015,32.6,Bikes,France
486.25,7/27/2015,24.49,Bikes,Canada
342.5,7/27/2015,134.97,Clothing,Australia
2566.75,7/27/2015,117.25,Clothing,United States
754.25,7/27/2015,0,Clothing,United Kingdom
666.5,7/27/2015,53.48,Clothing,Germany
792.25,7/27/2015,28.99,Clothing,France
691.25,7/27/2015,103.95,Clothing,Canada
652.25,7/27/2015,34.99,Accessories,Australia
2337,7/27/2015,0,Accessories,United States
1219.25,7/27/2015,21.98,Accessories,United Kingdom
384.5,7/27/2015,3.99,Accessories,Germany
468.5,7/27/2015,84.99,Accessories,France
756.75,7/27/2015,21.49,Accessories,Canada
779.25,7/28/2015,0,Bikes,Germany
486.25,7/28/2015,113.94,Bikes,Canada
470.5,7/28/2015,0,Bikes,France
643.5,7/28/2015,31.47,Bikes,Australia
346,7/28/2015,34.56,Bikes,United Kingdom
1971.25,7/28/2015,193.94,Bikes,United States
666.5,7/28/2015,29.99,Clothing,Germany
691.25,7/28/2015,8.98,Clothing,Canada
792.25,7/28/2015,29.48,Clothing,France
342.5,7/28/2015,2.29,Clothing,Australia
754.25,7/28/2015,69.98,Clothing,United Kingdom
2566.75,7/28/2015,118.97,Clothing,United States
384.5,7/28/2015,0,Accessories,Germany
756.75,7/28/2015,8.99,Accessories,Canada
468.5,7/28/2015,129.98,Accessories,France
652.25,7/28/2015,98.97,Accessories,Australia
1219.25,7/28/2015,0,Accessories,United Kingdom
2337,7/28/2015,2.29,Accessories,United States
552,7/29/2015,0,Bikes,Australia
2484,7/29/2015,144.97,Bikes,United States
374,7/29/2015,0,Bikes,France
464,7/29/2015,57.98,Bikes,Germany
460.5,7/29/2015,0,Bikes,United Kingdom
629,7/29/2015,0,Bikes,Canada
270.75,7/29/2015,28.98,Components,United Kingdom
607.25,7/29/2015,27.28,Clothing,Australia
2607,7/29/2015,96.26,Clothing,United States
319,7/29/2015,0,Clothing,France
322.75,7/29/2015,110.95,Clothing,Germany
606.25,7/29/2015,120,Clothing,United Kingdom
358.25,7/29/2015,134.22,Clothing,Canada
424.25,7/29/2015,3.99,Accessories,Australia
2743,7/29/2015,23.97,Accessories,United States
758.5,7/29/2015,0,Accessories,France
454.25,7/29/2015,120,Accessories,Germany
1423,7/29/2015,0,Accessories,United Kingdom
304.75,7/29/2015,6.87,Accessories,Canada
2484,7/30/2015,39.47,Bikes,United States
374,7/30/2015,0,Bikes,France
460.5,7/30/2015,3.99,Bikes,United Kingdom
464,7/30/2015,0,Bikes,Germany
552,7/30/2015,28.98,Bikes,Australia
629,7/30/2015,10.24,Bikes,Canada
1681.25,7/30/2015,333.4,Components,Canada
2607,7/30/2015,161.83,Clothing,United States
319,7/30/2015,0,Clothing,France
606.25,7/30/2015,0,Clothing,United Kingdom
322.75,7/30/2015,0,Clothing,Germany
607.25,7/30/2015,32.6,Clothing,Australia
358.25,7/30/2015,38.97,Clothing,Canada
2743,7/30/2015,3.99,Accessories,United States
758.5,7/30/2015,0,Accessories,France
1423,7/30/2015,0,Accessories,United Kingdom
454.25,7/30/2015,0,Accessories,Germany
424.25,7/30/2015,38.98,Accessories,Australia
304.75,7/30/2015,74.98,Accessories,Canada
