SalesOrderNumber,OrderDate,ItemsSold,SalesAmount,Country,ProductsEnum
SO69897,5/5/2015,1,3.99,Germany,1
SO69898,5/5/2015,2,25.48,United Kingdom,2
SO69899,5/5/2015,3,43.97,Germany,2
SO69900,5/5/2015,3,68.97,Germany,2
SO69901,5/5/2015,2,38.98,France,2
SO69902,5/5/2015,2,38.98,France,2
SO69903,5/5/2015,2,123.99,Germany,2
SO69904,5/5/2015,2,23.78,Germany,2
SO69905,5/5/2015,2,29.48,Germany,2
SO69906,5/5/2015,3,74.98,Canada,1
SO69907,5/5/2015,3,64.48,United States,1
SO69908,5/5/2015,5,121.94,Canada,1
SO69909,5/5/2015,2,56.97,United States,2
SO69910,5/5/2015,2,85.48,United States,1
SO69911,5/5/2015,4,2337.27,United States,2
SO69912,5/5/2015,4,2318.96,United States,2
SO69913,5/5/2015,3,2442.28,United States,1
SO69914,5/5/2015,3,2357.28,United States,2
SO69915,5/5/2015,2,2354.98,United States,2
SO69916,5/5/2015,4,2369.97,Canada,1
SO69917,5/5/2015,4,1253.32,United Kingdom,1
SO69918,5/5/2015,1,1214.85,United Kingdom,2
SO69919,5/5/2015,2,751.34,France,1
SO69920,5/5/2015,3,2418.05,United Kingdom,1
SO69921,5/5/2015,4,2482.23,Australia,1
SO69922,5/5/2015,4,1732.26,Australia,1
SO69923,5/5/2015,2,574.98,Australia,2
SO69924,5/5/2015,2,603.49,Australia,2
SO69925,5/5/2015,4,608.96,Australia,2
SO69926,5/5/2015,4,597.26,Australia,2
SO69927,5/5/2015,3,2371.96,Australia,2
SO69928,5/5/2015,4,1273.32,United States,2
SO69929,5/5/2015,4,2433.04,United States,3
SO69930,5/5/2015,4,2433.04,Canada,2
SO69931,5/5/2015,2,1249.84,United States,1
SO69932,5/5/2015,2,2419.06,United States,1
SO69933,5/5/2015,4,722.77,United States,2
SO69934,5/5/2015,5,687.76,United States,2
SO69935,5/5/2015,2,548.98,United States,3
SO69936,5/5/2015,1,539.99,United States,2
SO69937,5/5/2015,4,1184.46,United States,1
SO69938,5/5/2015,2,1735.98,United States,1
SO69939,5/5/2015,2,1174.48,United Kingdom,2
SO69940,5/5/2015,1,1120.49,United Kingdom,4
SO69941,5/5/2015,1,8.99,Australia,4
SO69942,5/5/2015,2,1249.84,Australia,2
SO69943,5/5/2015,2,1735.98,United Kingdom,1
SO69944,5/5/2015,4,2433.04,Australia,2
SO69945,5/6/2015,1,2443.35,Australia,2
SO69946,5/6/2015,2,27.28,Australia,3
SO69947,5/6/2015,2,39.99,Australia,2
SO69948,5/6/2015,2,39.98,Australia,1
SO69949,5/6/2015,1,4.99,Australia,4
SO69950,5/6/2015,2,38.98,Australia,2
SO69951,5/6/2015,1,9.99,Australia,2
SO69952,5/6/2015,1,34.99,Australia,1
SO69953,5/6/2015,3,36.27,Australia,2
SO69954,5/6/2015,1,2.29,Australia,2
SO69955,5/6/2015,4,2337.27,France,2
SO69956,5/6/2015,3,911.47,United Kingdom,2
SO69957,5/6/2015,3,609.97,Germany,2
SO69958,5/6/2015,2,574.98,United Kingdom,2
SO69959,5/6/2015,1,49.99,Canada,2
SO69960,5/6/2015,1,21.49,United States,2
SO69961,5/6/2015,1,24.99,United States,3
SO69962,5/6/2015,3,58.47,United States,1
SO69963,5/6/2015,3,71.58,United States,2
SO69964,5/6/2015,4,99.96,United States,1
SO69965,5/6/2015,4,74.46,Canada,2
SO69966,5/6/2015,2,13.98,Canada,2
SO69967,5/6/2015,2,39.98,United States,1
SO69968,5/6/2015,1,4.99,United States,2
SO69969,5/6/2015,2,39.98,United States,2
SO69970,5/6/2015,2,39.98,Canada,1
SO69971,5/6/2015,3,48.98,Germany,1
SO69972,5/6/2015,1,35,France,1
SO69973,5/6/2015,2,38.98,Germany,2
SO69974,5/6/2015,2,23.78,Germany,2
SO69975,5/6/2015,3,60.47,France,2
SO69976,5/6/2015,3,60.47,France,2
SO69977,5/6/2015,3,42.28,United States,2
SO69978,5/6/2015,5,149.46,United States,2
SO69979,5/6/2015,2,85.48,Canada,2
SO69980,5/6/2015,3,74.98,Canada,2
SO69981,5/6/2015,3,42.28,Canada,2
SO69982,5/6/2015,2,2329.98,United States,2
SO69983,5/6/2015,3,863.97,United States,2
SO69984,5/6/2015,2,2439.99,United States,2
SO69985,5/6/2015,3,110.96,United States,2
SO69986,5/6/2015,3,2341.46,Canada,2
SO69987,5/6/2015,1,2384.07,France,3
SO69988,5/6/2015,1,539.99,Australia,3
SO69989,5/6/2015,2,589.98,Australia,2
SO69990,5/6/2015,2,2329.99,Australia,2
SO69991,5/6/2015,3,2344.26,Australia,2
SO69992,5/6/2015,1,2319.99,Australia,2
SO69993,5/6/2015,5,790.31,United States,1
SO69994,5/6/2015,4,1324.32,United States,1
SO69995,5/6/2015,4,1298.82,United States,2
SO69996,5/6/2015,2,2419.06,United States,1
SO69997,5/6/2015,2,13.98,United States,2
SO69998,5/6/2015,3,2398.05,United States,2
SO69999,5/6/2015,3,565.47,United States,2
SO70000,5/6/2015,3,570.47,Canada,2
SO70001,5/6/2015,2,1155.48,United States,2
SO70002,5/6/2015,2,1155.48,United States,2
SO70003,5/6/2015,2,1735.98,United States,2
SO70004,5/6/2015,2,1735.98,United States,2
SO70005,5/6/2015,4,1188.46,United Kingdom,1
SO70006,5/6/2015,2,1155.48,United Kingdom,2
SO70007,5/6/2015,2,1155.48,Germany,2
SO70008,5/6/2015,2,1174.48,Germany,1
SO70009,5/6/2015,1,539.99,Germany,4
SO70010,5/6/2015,4,600.46,United Kingdom,2
SO70011,5/6/2015,1,539.99,Germany,3
SO70012,5/6/2015,4,567.76,United Kingdom,2
SO70013,5/6/2015,4,562.96,United Kingdom,1
SO70014,5/6/2015,4,778.62,Australia,1
SO70015,5/6/2015,1,742.35,Australia,4
SO70016,5/7/2015,4,1732.26,France,1
SO70017,5/7/2015,3,1714.97,France,2
SO70018,5/7/2015,2,1709.98,United Kingdom,2
SO70019,5/7/2015,2,1735.98,Germany,3
SO70020,5/7/2015,2,28.98,Australia,2
SO70021,5/7/2015,1,24.99,Australia,2
SO70022,5/7/2015,3,84.92,Australia,2
SO70023,5/7/2015,2,29.93,Australia,1
SO70024,5/7/2015,2,67.49,Australia,2
SO70025,5/7/2015,1,9.99,Australia,3
SO70026,5/7/2015,1,24.49,Australia,2
SO70027,5/7/2015,3,843.97,France,2
SO70028,5/7/2015,4,2394.97,Germany,2
SO70029,5/7/2015,3,2327.27,Germany,2
SO70030,5/7/2015,5,2378.95,United Kingdom,1
SO70031,5/7/2015,3,2325.96,United Kingdom,2
SO70032,5/7/2015,2,2354.98,France,3
SO70033,5/7/2015,3,2384.97,France,1
SO70034,5/7/2015,1,8.99,United States,3
SO70035,5/7/2015,3,67.93,United States,2
SO70036,5/7/2015,3,68.97,United States,1
SO70037,5/7/2015,2,33.98,United States,1
SO70038,5/7/2015,1,24.99,United States,4
SO70039,5/7/2015,3,58.47,United States,2
SO70040,5/7/2015,3,71.58,Canada,2
SO70041,5/7/2015,2,32.28,United States,2
SO70042,5/7/2015,2,57.09,United States,2
SO70043,5/7/2015,3,94.97,Canada,1
SO70044,5/7/2015,3,22.93,United States,1
SO70045,5/7/2015,1,4.99,United States,2
SO70046,5/7/2015,2,12.94,United States,2
SO70047,5/7/2015,1,4.99,United States,2
SO70048,5/7/2015,2,39.98,United States,2
SO70049,5/7/2015,1,4.99,United States,3
SO70050,5/7/2015,2,7.28,Canada,2
SO70051,5/7/2015,2,119.98,France,2
SO70052,5/7/2015,2,12.94,Germany,2
SO70053,5/7/2015,3,36.96,France,1
SO70054,5/7/2015,1,69.99,United Kingdom,2
SO70055,5/7/2015,4,73.96,United Kingdom,2
SO70056,5/7/2015,3,27.77,France,2
SO70057,5/7/2015,2,39.98,France,1
SO70058,5/7/2015,2,141.98,United States,2
SO70059,5/7/2015,1,34.99,United Kingdom,3
SO70060,5/7/2015,3,579.97,United States,1
SO70061,5/7/2015,3,2380.47,United States,1
SO70062,5/7/2015,3,2357.28,United States,2
SO70063,5/7/2015,5,2369.45,United States,2
SO70064,5/7/2015,3,2302.27,United States,2
SO70065,5/7/2015,2,839.48,United States,1
SO70066,5/7/2015,2,1268.84,Germany,1
SO70067,5/7/2015,2,777.34,Germany,1
SO70068,5/7/2015,2,1174.48,Australia,1
SO70069,5/7/2015,1,1700.99,Australia,2
SO70070,5/7/2015,4,1732.26,Australia,1
SO70071,5/7/2015,2,16.94,Australia,2
SO70072,5/7/2015,4,2433.04,Australia,1
SO70073,5/7/2015,5,616.95,Australia,1
SO70074,5/7/2015,2,2329.99,Australia,1
SO70075,5/7/2015,4,2344.96,Australia,1
SO70076,5/7/2015,3,2351.96,Australia,2
SO70077,5/7/2015,4,1273.32,United States,2
SO70078,5/7/2015,3,565.47,Canada,1
SO70079,5/7/2015,2,1174.48,United States,1
SO70080,5/7/2015,3,1179.47,United States,2
SO70081,5/7/2015,2,1155.48,United States,1
SO70082,5/7/2015,3,1759.97,United States,1
SO70083,5/7/2015,2,1174.48,Germany,2
SO70084,5/7/2015,3,1164.47,Germany,2
SO70085,5/7/2015,1,2384.07,Germany,2
SO70086,5/7/2015,2,2419.06,Germany,1
SO70087,5/7/2015,1,742.35,Australia,1
SO70088,5/7/2015,5,1773.95,Germany,2
SO70089,5/8/2015,2,2451.3,Australia,1
SO70090,5/8/2015,1,7.95,United States,3
SO70091,5/8/2015,2,27.28,Australia,1
SO70092,5/8/2015,1,24.99,Australia,2
SO70093,5/8/2015,1,21.98,Australia,1
SO70094,5/8/2015,3,74.98,Australia,1
SO70095,5/8/2015,4,88.42,Australia,2
SO70096,5/8/2015,2,123.98,Australia,2
SO70097,5/8/2015,3,49.97,Australia,1
SO70098,5/8/2015,3,564.26,United Kingdom,2
SO70099,5/8/2015,1,53.99,United States,4
SO70100,5/8/2015,1,8.99,United States,2
SO70101,5/8/2015,3,63.97,United States,2
SO70102,5/8/2015,3,63.97,United States,1
SO70103,5/8/2015,1,2.29,Canada,2
SO70104,5/8/2015,2,7.28,Canada,2
SO70105,5/8/2015,2,63.98,Canada,2
SO70106,5/8/2015,4,35.72,United States,1
SO70107,5/8/2015,2,27.28,United States,2
SO70108,5/8/2015,2,27.28,United States,2
SO70109,5/8/2015,2,34.89,United States,2
SO70110,5/8/2015,3,69.97,United States,1
SO70111,5/8/2015,3,37.27,Canada,1
SO70112,5/8/2015,3,37.27,Canada,2
SO70113,5/8/2015,3,22.93,Canada,1
SO70114,5/8/2015,1,69.99,United States,2
SO70115,5/8/2015,1,69.99,United States,1
SO70116,5/8/2015,2,12.94,United States,1
SO70117,5/8/2015,2,7.28,United States,2
SO70118,5/8/2015,2,39.98,United States,2
SO70119,5/8/2015,3,166.28,United States,2
SO70120,5/8/2015,2,7.28,United States,3
SO70121,5/8/2015,3,132.97,United Kingdom,2
SO70122,5/8/2015,3,74.98,Germany,2
SO70123,5/8/2015,2,30.48,United Kingdom,2
SO70124,5/8/2015,3,60.47,France,1
SO70125,5/8/2015,3,49.97,Germany,1
SO70126,5/8/2015,3,74.98,United States,2
SO70127,5/8/2015,2,37.29,United States,2
SO70128,5/8/2015,3,42.28,United States,2
SO70129,5/8/2015,4,99.47,United States,1
SO70130,5/8/2015,5,668.46,United States,2
SO70131,5/8/2015,1,564.99,United States,2
SO70132,5/8/2015,3,629.97,Canada,2
SO70133,5/8/2015,2,2374.98,Canada,2
SO70134,5/8/2015,4,2394.97,United States,1
SO70135,5/8/2015,3,2326.96,United States,1
SO70136,5/8/2015,2,2414.99,United States,2
SO70137,5/8/2015,3,2359.98,United States,2
SO70138,5/8/2015,3,893.47,United States,2
SO70139,5/8/2015,4,898.46,United States,2
SO70140,5/8/2015,5,2394.45,United States,1
SO70141,5/8/2015,4,2344.97,United States,2
SO70142,5/8/2015,3,2366.96,Canada,1
SO70143,5/8/2015,2,2341.97,Canada,2
SO70144,5/8/2015,3,2309.97,United States,1
SO70145,5/8/2015,4,2369.96,United States,2
SO70146,5/8/2015,1,1214.85,United Kingdom,4
SO70147,5/8/2015,2,792.34,France,3
SO70148,5/8/2015,2,2451.3,Australia,2
SO70149,5/8/2015,4,1798.96,Australia,2
SO70150,5/8/2015,2,561.48,Australia,2
SO70151,5/8/2015,1,7.95,Australia,2
SO70152,5/8/2015,1,2319.99,Australia,1
SO70153,5/8/2015,3,2399.47,Australia,2
SO70154,5/8/2015,2,1243.84,United States,2
SO70155,5/8/2015,2,548.98,United States,1
SO70156,5/8/2015,2,574.98,United States,1
SO70157,5/8/2015,1,539.99,United States,1
SO70158,5/8/2015,3,1179.97,United States,2
SO70159,5/8/2015,2,1170.48,United States,2
SO70160,5/8/2015,4,1151.76,United Kingdom,2
SO70161,5/8/2015,1,539.99,Germany,1
SO70162,5/8/2015,4,2420.34,Germany,2
SO70163,5/8/2015,3,756.33,Australia,2
SO70164,5/8/2015,2,777.34,Australia,1
SO70165,5/8/2015,2,574.98,Australia,2
SO70166,5/9/2015,2,27.28,Australia,1
SO70167,5/9/2015,1,24.99,Australia,2
SO70168,5/9/2015,2,78.98,Australia,3
SO70169,5/9/2015,2,38.98,Australia,3
SO70170,5/9/2015,3,36.27,Australia,2
SO70171,5/9/2015,5,2378.95,Germany,1
SO70172,5/9/2015,2,2304.98,France,2
SO70173,5/9/2015,2,2329.98,France,2
SO70174,5/9/2015,3,37.97,United States,1
SO70175,5/9/2015,3,67.93,Canada,2
SO70176,5/9/2015,2,82.59,Canada,2
SO70177,5/9/2015,3,37.27,United States,2
SO70178,5/9/2015,1,29.99,Canada,2
SO70179,5/9/2015,3,40.23,United States,2
SO70180,5/9/2015,4,78.96,United States,1
SO70181,5/9/2015,3,68.97,United States,1
SO70183,5/9/2015,2,119.98,Canada,2
SO70184,5/9/2015,2,12.94,United States,2
SO70185,5/9/2015,2,78.98,Canada,2
SO70186,5/9/2015,3,148.47,United States,2
SO70187,5/9/2015,2,123.98,United States,1
SO70188,5/9/2015,2,54.98,Canada,2
SO70189,5/9/2015,1,4.99,United States,2
SO70190,5/9/2015,2,39.98,Canada,2
SO70191,5/9/2015,1,4.99,Canada,2
SO70192,5/9/2015,2,71.97,United States,2
SO70193,5/9/2015,1,21.98,United States,4
SO70194,5/9/2015,2,30.97,United Kingdom,1
SO70195,5/9/2015,1,21.98,United States,4
SO70196,5/9/2015,3,32.27,Germany,2
SO70197,5/9/2015,3,27.77,France,2
SO70198,5/9/2015,2,12.94,France,1
SO70199,5/9/2015,1,3.99,France,2
SO70200,5/9/2015,1,28.99,France,2
SO70201,5/9/2015,2,39.98,France,2
SO70202,5/9/2015,1,4.99,France,2
SO70203,5/9/2015,1,35,Canada,4
SO70204,5/9/2015,3,48.97,Germany,1
SO70205,5/9/2015,3,74.98,United States,2
SO70206,5/9/2015,3,42.28,Canada,2
SO70207,5/9/2015,3,42.28,United States,1
SO70208,5/9/2015,1,21.98,United States,2
SO70209,5/9/2015,3,61.97,Canada,2
SO70210,5/9/2015,4,563.96,United States,2
SO70211,5/9/2015,3,2339.97,United States,2
SO70212,5/9/2015,2,2354.98,United States,2
SO70213,5/9/2015,1,2294.99,United States,2
SO70214,5/9/2015,3,2405.47,United States,3
SO70215,5/9/2015,2,804.48,United States,1
SO70216,5/9/2015,1,769.49,Canada,2
SO70217,5/9/2015,3,2309.97,United States,1
SO70218,5/9/2015,4,2391.45,United States,1
SO70219,5/9/2015,3,2351.96,Canada,1
SO70220,5/9/2015,2,2297.28,United States,2
SO70221,5/9/2015,5,2502.27,United States,2
SO70222,5/9/2015,4,1263.82,United Kingdom,1
SO70223,5/9/2015,4,2422.54,United Kingdom,1
SO70224,5/9/2015,2,1155.48,Australia,2
SO70225,5/9/2015,4,600.46,Australia,1
SO70226,5/9/2015,2,14.98,Australia,1
SO70227,5/9/2015,4,2369.97,Australia,2
SO70228,5/9/2015,2,2329.99,Australia,2
SO70229,5/9/2015,3,805.33,United States,1
SO70230,5/9/2015,3,1248.83,United States,1
SO70231,5/9/2015,4,780.82,United States,2
SO70232,5/9/2015,2,2419.06,United States,2
SO70233,5/9/2015,1,2384.07,United States,4
SO70234,5/9/2015,4,2406,United States,2
SO70235,5/9/2015,2,2419.06,United States,2
SO70236,5/9/2015,2,2393.06,Canada,1
SO70237,5/9/2015,4,603.96,United States,1
SO70238,5/9/2015,1,1120.49,United States,2
SO70239,5/9/2015,3,1149.47,Canada,1
SO70240,5/9/2015,2,1155.48,United States,1
SO70241,5/9/2015,2,1754.98,United States,2
SO70242,5/9/2015,2,1155.48,United States,1
SO70243,5/9/2015,2,1144.98,United States,1
SO70244,5/9/2015,1,1120.49,United Kingdom,3
SO70245,5/9/2015,2,574.98,United Kingdom,2
SO70246,5/9/2015,4,811.32,Australia,2
SO70247,5/9/2015,2,548.98,Australia,2
SO70248,5/10/2015,4,1764.96,Germany,1
SO70249,5/10/2015,1,120,United States,1
SO70250,5/10/2015,1,34.99,United States,2
SO70251,5/10/2015,3,32.27,Australia,2
SO70252,5/10/2015,1,53.99,Australia,2
SO70253,5/10/2015,1,4.99,Australia,2
SO70254,5/10/2015,1,49.99,Australia,2
SO70255,5/10/2015,2,799.48,United Kingdom,2
SO70256,5/10/2015,5,815.44,United Kingdom,1
SO70257,5/10/2015,1,2294.99,United Kingdom,3
SO70258,5/10/2015,1,2319.99,Germany,1
SO70259,5/10/2015,3,2334.97,United Kingdom,1
SO70260,5/10/2015,3,2370.96,Germany,2
SO70261,5/10/2015,1,24.99,United States,4
SO70262,5/10/2015,3,63.97,United States,1
SO70263,5/10/2015,1,4.99,United States,2
SO70264,5/10/2015,2,34.89,Canada,3
SO70265,5/10/2015,2,34.89,United States,1
SO70266,5/10/2015,2,32.28,Canada,1
SO70267,5/10/2015,1,29.99,United States,1
SO70268,5/10/2015,2,14.98,United States,2
SO70269,5/10/2015,3,23.97,Canada,2
SO70270,5/10/2015,2,94.48,Canada,2
SO70271,5/10/2015,2,78.98,United States,1
SO70272,5/10/2015,2,119.98,Canada,2
SO70273,5/10/2015,1,4.99,United States,2
SO70274,5/10/2015,2,54.98,United States,1
SO70275,5/10/2015,5,76.94,United States,2
SO70276,5/10/2015,2,7.28,Canada,1
SO70277,5/10/2015,1,4.99,United Kingdom,2
SO70278,5/10/2015,2,64.98,France,1
SO70279,5/10/2015,3,69.97,France,2
SO70280,5/10/2015,2,25.48,United Kingdom,2
SO70281,5/10/2015,2,12.94,United Kingdom,2
SO70282,5/10/2015,2,39.98,France,1
SO70283,5/10/2015,2,7.28,Germany,3
SO70284,5/10/2015,4,99.47,Canada,1
SO70285,5/10/2015,3,42.28,United States,2
SO70286,5/10/2015,3,198.99,United States,2
SO70287,5/10/2015,3,42.28,United States,2
SO70288,5/10/2015,3,32.22,United States,1
SO70289,5/10/2015,3,48.97,France,1
SO70290,5/10/2015,3,828.47,United States,1
SO70291,5/10/2015,3,2391.96,United States,1
SO70292,5/10/2015,5,2386.94,United States,1
SO70293,5/10/2015,2,2316.97,United States,2
SO70294,5/10/2015,2,2341.97,United States,2
SO70295,5/10/2015,3,2456.28,United States,1
SO70296,5/10/2015,2,2349.98,Canada,1
SO70297,5/10/2015,3,2309.97,United States,2
SO70298,5/10/2015,2,1155.48,Australia,2
SO70299,5/10/2015,3,756.33,United States,2
SO70300,5/10/2015,5,1259.07,Canada,1
SO70301,5/10/2015,4,2407.04,United States,1
SO70302,5/10/2015,4,1273.32,United States,2
SO70303,5/10/2015,2,2419.06,United States,2
SO70304,5/10/2015,2,1170.48,United States,2
SO70305,5/10/2015,2,1129.48,United States,2
SO70306,5/10/2015,1,1700.99,United States,2
SO70307,5/10/2015,1,1120.49,United Kingdom,2
SO70308,5/10/2015,2,23.78,United Kingdom,1
SO70309,5/10/2015,4,2473.04,Australia,1
SO70310,5/10/2015,2,561.48,Australia,2
SO70311,5/10/2015,1,539.99,Australia,4
SO70312,5/11/2015,2,127.95,United States,2
SO70313,5/11/2015,3,35.23,Australia,1
SO70314,5/11/2015,3,31.27,Australia,1
SO70315,5/11/2015,2,85.48,Australia,2
SO70316,5/11/2015,3,42.97,Australia,1
SO70317,5/11/2015,1,2443.35,United Kingdom,4
SO70318,5/11/2015,3,793.76,Germany,2
SO70319,5/11/2015,5,889.45,United Kingdom,2
SO70320,5/11/2015,4,2342.92,Germany,2
SO70321,5/11/2015,4,2368.97,United Kingdom,1
SO70322,5/11/2015,3,2344.26,France,2
SO70323,5/11/2015,2,2329.99,United Kingdom,2
SO70324,5/11/2015,2,573.98,United Kingdom,2
SO70325,5/11/2015,1,2.29,United States,2
SO70326,5/11/2015,2,29.98,Canada,2
SO70327,5/11/2015,2,39.98,Canada,2
SO70328,5/11/2015,2,161.29,United States,1
SO70329,5/11/2015,1,32.6,Canada,4
SO70330,5/11/2015,2,36.59,United States,3
SO70331,5/11/2015,3,64.97,Canada,1
SO70332,5/11/2015,3,37.27,Canada,1
SO70333,5/11/2015,3,69.97,Canada,1
SO70334,5/11/2015,2,54.98,United States,1
SO70335,5/11/2015,1,69.99,United States,2
SO70336,5/11/2015,3,67.97,United States,1
SO70337,5/11/2015,2,39.98,United States,2
SO70338,5/11/2015,2,39.98,United States,2
SO70339,5/11/2015,2,46.47,Canada,2
SO70340,5/11/2015,2,56.97,Canada,2
SO70341,5/11/2015,1,32.6,United Kingdom,3
SO70342,5/11/2015,1,3.99,France,2
SO70343,5/11/2015,2,39.98,United Kingdom,2
SO70344,5/11/2015,3,68.97,United Kingdom,2
SO70345,5/11/2015,3,60.47,Germany,1
SO70346,5/11/2015,5,165.26,United Kingdom,2
SO70347,5/11/2015,2,7.28,United Kingdom,1
SO70348,5/11/2015,2,85.48,Canada,1
SO70350,5/11/2015,6,2432.94,Canada,1
SO70351,5/11/2015,4,2369.97,United States,1
SO70352,5/11/2015,3,2351.96,United States,2
SO70353,5/11/2015,3,2382.93,United States,2
SO70354,5/11/2015,2,2322.28,United States,2
SO70355,5/11/2015,1,2319.99,United States,2
SO70356,5/11/2015,3,2457.33,Australia,2
SO70357,5/11/2015,4,2492.32,Australia,2
SO70358,5/11/2015,2,1754.98,Australia,2
SO70359,5/11/2015,3,615.96,Australia,1
SO70360,5/11/2015,2,2354.98,Australia,2
SO70361,5/11/2015,4,2362.27,Australia,1
SO70362,5/11/2015,1,742.35,United States,2
SO70363,5/11/2015,1,1214.85,United States,2
SO70364,5/11/2015,4,2420.34,United States,2
SO70365,5/11/2015,3,2447.05,United States,2
SO70366,5/11/2015,2,1155.48,Canada,1
SO70367,5/11/2015,2,1155.48,Canada,2
SO70368,5/11/2015,4,1151.76,Germany,2
SO70369,5/11/2015,3,1147.77,France,2
SO70370,5/11/2015,4,1229.96,France,1
SO70371,5/11/2015,2,548.98,France,2
SO70372,5/11/2015,4,588.96,United Kingdom,1
SO70373,5/11/2015,2,751.34,Australia,1
SO70374,5/11/2015,4,810.32,Australia,2
SO70375,5/11/2015,4,588.96,Australia,2
SO70376,5/12/2015,2,2451.3,Australia,3
SO70377,5/12/2015,4,2520.83,Australia,2
SO70378,5/12/2015,2,74.48,United States,1
SO70379,5/12/2015,1,29.99,Australia,2
SO70380,5/12/2015,2,25.48,Australia,1
SO70381,5/12/2015,3,27.77,Australia,2
SO70382,5/12/2015,2,62.94,Australia,1
SO70383,5/12/2015,2,118.49,Australia,2
SO70384,5/12/2015,3,862.98,Germany,1
SO70385,5/12/2015,2,799.48,Germany,1
SO70386,5/12/2015,2,2297.28,United Kingdom,2
SO70387,5/12/2015,3,2363.97,Germany,1
SO70388,5/12/2015,1,34.99,United States,2
SO70389,5/12/2015,2,7.28,United States,1
SO70390,5/12/2015,2,30.48,United States,2
SO70391,5/12/2015,2,33.98,United States,2
SO70392,5/12/2015,3,51.96,United States,1
SO70393,5/12/2015,3,32.27,Canada,2
SO70394,5/12/2015,3,69.97,United States,2
SO70395,5/12/2015,1,9.99,Canada,2
SO70396,5/12/2015,2,94.48,Canada,2
SO70397,5/12/2015,2,94.48,United States,2
SO70398,5/12/2015,1,69.99,United States,1
SO70399,5/12/2015,2,133.49,United States,1
SO70400,5/12/2015,2,13.98,Canada,1
SO70401,5/12/2015,2,39.98,United States,2
SO70402,5/12/2015,2,39.98,United States,1
SO70403,5/12/2015,2,39.98,Canada,2
SO70404,5/12/2015,3,64.47,United States,1
SO70405,5/12/2015,1,21.98,France,1
SO70406,5/12/2015,1,35,United Kingdom,3
SO70407,5/12/2015,3,74.98,United Kingdom,2
SO70408,5/12/2015,2,39.98,United Kingdom,2
SO70409,5/12/2015,2,38.98,United Kingdom,1
SO70410,5/12/2015,2,38.98,Germany,2
SO70411,5/12/2015,2,38.98,Germany,1
SO70412,5/12/2015,4,44.22,United Kingdom,1
SO70413,5/12/2015,3,68.97,France,1
SO70414,5/12/2015,2,39.98,France,1
SO70415,5/12/2015,2,39.99,United States,2
SO70416,5/12/2015,3,74.98,United States,1
SO70417,5/12/2015,4,124.97,United States,1
SO70418,5/12/2015,3,42.28,United States,2
SO70419,5/12/2015,2,56.97,United States,3
SO70420,5/12/2015,2,56.97,United States,2
SO70421,5/12/2015,2,14.98,United Kingdom,2
SO70422,5/12/2015,3,554.97,United States,2
SO70423,5/12/2015,5,654.95,United States,1
SO70424,5/12/2015,4,2369.97,United States,1
SO70425,5/12/2015,4,2406.95,United States,1
SO70426,5/12/2015,3,2391.96,United States,1
SO70427,5/12/2015,5,814.71,United States,2
SO70428,5/12/2015,3,2334.98,United States,2
SO70429,5/12/2015,1,2294.99,United States,1
SO70430,5/12/2015,2,2354.98,United States,2
SO70431,5/12/2015,3,2428.05,Germany,1
SO70432,5/12/2015,3,2398.05,Germany,2
SO70433,5/12/2015,3,1218.98,Australia,1
SO70434,5/12/2015,2,1174.48,Australia,2
SO70435,5/12/2015,2,2438.06,Australia,2
SO70436,5/12/2015,3,784.47,Australia,1
SO70437,5/12/2015,2,2341.97,Australia,1
SO70438,5/12/2015,2,2393.06,United States,2
SO70439,5/12/2015,4,2420.34,United States,2
SO70440,5/12/2015,4,561.92,United States,1
SO70441,5/12/2015,4,608.96,Canada,2
SO70442,5/12/2015,4,562.96,United States,2
SO70443,5/12/2015,4,600.46,United States,1
SO70444,5/12/2015,3,1779.47,Canada,2
SO70445,5/12/2015,3,1198.97,United Kingdom,2
SO70446,5/12/2015,4,600.46,United Kingdom,1
SO70447,5/12/2015,1,539.99,France,2
SO70448,5/12/2015,2,548.98,United Kingdom,2
SO70449,5/12/2015,2,751.34,Australia,1
SO70450,5/12/2015,4,2473.04,Australia,1
SO70451,5/12/2015,4,2461.55,Australia,1
SO70452,5/12/2015,3,553.97,Australia,1
SO70453,5/13/2015,2,84.98,United States,2
SO70454,5/13/2015,1,24.99,Australia,1
SO70455,5/13/2015,2,29.98,Australia,2
SO70456,5/13/2015,4,89.46,Australia,2
SO70457,5/13/2015,3,37.93,Australia,2
SO70458,5/13/2015,2,75.97,Australia,2
SO70459,5/13/2015,3,65.96,Australia,2
SO70460,5/13/2015,3,69.97,Australia,1
SO70461,5/13/2015,1,159,Australia,2
